Id;DATE_DERNIERE_MAJ;INTERET;TYPE;THEME;EVENEMENT_CADRE;NOM_OFFRE;LIEU;RUE;CODE_POSTAL;COMMUNE;COMMUNE_INSEE;TEL;TEL_MOB;MEL;SITE_WEB;LONGITUDE;LATITUDE;GEOLOC_MANUELLE;LABEL_TOURISME_HANDICAP;MARQUES_LABELS;DATES;TARIFS
"FMAAQU040V50FUNL";"06/09/2018";"Promotion locale";"Compétition sportive";"Pelote basque";"";"1er Championnat de France de Frontball";"Mur à gauche";"";"40300";"SAINT-LON-LES-MINES";"40269";"+33 5 58 57 80 53";"";"mairie@saintlonlesmines.fr";"";" -1.1259934";"43.6145498";"Oui";"";"";"22/09/2018|22/09/2018|14:00|20:00|||";"Gratuit|||"
"FMAAQU064V58E3VG";"18/06/2018";"Promotion locale";"Foire ou salon";"";"";"1er salon de collectionneurs et de voitures anciennes";"Hall Ossau";"";"64420";"SOUMOULOU";"64526";"";"";"";"";" -0.1888351";"43.2661648";"Oui";"";"";"29/09/2018|29/09/2018|14:00|18:00|||";"Gratuit|0,00||"
"FMAAQU064V58F4QL";"18/06/2018";"Promotion locale";"Foire ou salon";"";"";"1er salon de collectionneurs et de voitures anciennes";"Hall Ossau";"";"64420";"SOUMOULOU";"64526";"";"";"";"";" -0.1888351";"43.2661648";"Oui";"";"";"30/09/2018|30/09/2018|09:30|12:00|14:00|18:00|";"Gratuit|0,00||"
"FMAAQU047V50BPTW";"11/09/2018";"Promotion locale";"Concert";"Chorale";"";"2 choeurs un concert";"Eglise Notre Dame";"Place Saint-Marc";"47600";"NERAC";"47195";"";"";"";"";"0.34383155";"44.1369124";"Oui";"";"";"29/09/2018|29/09/2018|18:30||||";""
"FMAAQU024V50ANWA";"01/08/2018";"Promotion régionale";"Concert # Spectacle";"Bal # Nature # Son et lumière";"Journées du Patrimoine";"20 ans du Parc naturel régional Périgord-Limousin : Fête de l'Eau";"Pont en bord de Dronne";"";"24470";"SAINT-PARDOUX-LA-RIVIERE";"24479";"+33 5 53 55 36 00";"";"";"https://www.pnr-perigord-limousin.fr";"0.74807982";"45.4920087";"Oui";"";"";"15/09/2018|15/09/2018|15:30|00:00|||";"Gratuit|||"
"FMAAQU064V582L4L";"03/09/2018";"Promotion locale";"Commémoration";"";"";"2018, année du jubilé Anglet - Ansbach, 50 ans d'amitié";"";"";"64600";"ANGLET";"64024";"+33 5 59 58 35 60";"";"culture@anglet.fr";"https://www.anglet.fr";" -1.5150409";"43.4814080";"Oui";"";"";"11/03/2018|16/12/2018|||||";"Gratuit|0,00||"
"FMAAQU064V57SGAR";"02/07/2018";"Promotion locale";"Compétition sportive";"Trail # Vélo # VTT";"";"22° Rando VTT";"";"Chapelle de Rousse";"64110";"JURANCON";"64284";"";"+33 6 88 72 32 20";"";"http://chapellederousse.fr/";" -0.4231207";"43.2595717";"Oui";"";"Vignobles et découvertes";"16/09/2018|16/09/2018|08:00||||";""
"FMAAQU064V50T7KW";"06/09/2018";"Promotion régionale";"Défilé Cortège Parade # Rallye";"Automobile";"";"22ème Rallye de la mer des véhicules anciens ";"Centre ville";"Place Louis XIV";"64500";"SAINT-JEAN-DE-LUZ";"64483";"";"+33 6 78 17 23 43 # +33 6 60 19 96 70";"";"";" -1.6641175";"43.3877720";"Oui";"";"";"09/09/2018|09/09/2018|16:00||||";""
"FMAAQU064V587M02";"06/09/2018";"Promotion régionale";"Défilé Cortège Parade # Rallye";"Automobile";"";"22ème Rallye de la mer des véhicules anciens  ";"Centre ville";"Place Louis XIV";"64500";"SAINT-JEAN-DE-LUZ";"64483";"";"+33 6 78 17 23 43 # +33 6 60 19 96 70";"";"";" -1.6641175";"43.3877720";"Oui";"";"";"08/09/2018|08/09/2018|16:00||||";""
"FMAAQU024FS00P7T";"24/08/2018";"Promotion nationale";"Concert # Festival";"Musique classique";"";"27° festival de musique au cœur des Bastides";"Grange de Lanquais";"Lanquais";"24150";"LANQUAIS";"24228";"";"+33 6 10 99 29 14 # +33 6 85 64 10 07 # +33 7 88 00 64 46";"";"http://musiqueaucoeurdesbastides.jimdo.com";"0.63277600";"44.837297";"Oui";"";"";"07/09/2018|09/09/2018|20:30||||";"Plein tarif|18,00|18,00|entrée # Plein tarif|32,00|32,00|entrée deux concerts # Plein tarif|45,00|45,00|entrée trois concerts"
"FMAAQU064V52RS4N";"11/09/2018";"Promotion locale";"Compétition sportive";"Course à pied";"";"27° Nouste Henric";"Stade de l'ASPTT";"29 av de Lons";"64140";"BILLERE";"64129";"+33 5 59 32 66 80";"";"pau@asptt.com";"http://nouste-henric.asptt.com/";" -0.3855212";"43.3124387";"Oui";"";"";"16/09/2018|16/09/2018|09:00||||";""
"FMAAQU064V58SV06";"30/08/2018";"Promotion locale";"Animations locales";"Cinéma";"";"27ème festival Biarritz Amérique Latine";"Salle le Vauban";"";"64220";"SAINT-JEAN-PIED-DE-PORT";"64485";"";"";"garazikus@orange.fr";"";" -1.2371952";"43.1640839";"Oui";"";"";"20/09/2018|20/09/2018|||||";""
"FMAAQU064V58SV2Z";"30/08/2018";"Promotion locale";"Animations locales";"Cinéma";"";"27ème Festival Biarritz Amérique Latine";"Salle le Vauban";"";"64220";"SAINT-JEAN-PIED-DE-PORT";"64485";"";"";"garazikus@orange.fr";"";" -1.2371952";"43.1640839";"Oui";"";"";"27/09/2018|27/09/2018|20:30||||";""
"FMAAQU024V50CHHH";"13/09/2018";"Promotion locale";"Animations locales";"Nature";"";"2e Journée Citoyenne";"";"Borrèze";"24590";"BORREZE";"24050";"+33 5 53 28 86 48";"+33 6 81 77 83 98";"";"";"1.388256";"44.953935";"Oui";"";"";"19/09/2018|19/09/2018|||||";""
"FMAAQU064V58RU4C";"29/08/2018";"Promotion locale";"Animations locales # Marché # Portes ouvertes";"Gastronomie";"";"2ème anniversaire Moulin Compayrot";"Moulin Compayrot";"27 impasse Lauga";"64370";"DOAZON";"64200";"";"+33 6 43 81 58 25";"";"http://www.loumilhoc.com/";" -0.551991";"43.465336";"Oui";"";"";"01/09/2018|01/09/2018|10:00|19:00|||";"Gratuit|0,00||Entrée gratuite"
"FMAAQU033V50NMP7";"30/08/2018";"Promotion locale";"Animations locales # Conférence";"Fleurs plantes";"";"2eme Éco fête à Flaujagues";" 2 Le Bourg-Sud";"";"33350";"FLAUJAGUES";"33168";"+33 5 57 40 22 86";"";"";"";"0.03665599";"44.827309";"Oui";"";"";"09/09/2018|09/09/2018|10:00|20:00|||Dimanche";""
"FMAAQU024V50C5YN";"24/08/2018";"Promotion locale";"Animations locales";"Randonnée";"";"2ème Edition des 32km de Maurens";"";"";"24140";"MAURENS";"24259";"";"";"";"";"0.48504849";"44.9347752";"Oui";"";"";"02/09/2018|02/09/2018|07:30||||";""
"FMAAQU024V50BKYB";"02/07/2018";"Promotion locale";"Compétition sportive";"";"";"2ème édition du Triathlon de Trélissac";"";"Espace de la Liberté";"24750";"TRELISSAC";"24557";"+33 5 32 26 14 30";"";"";"https://www.chronom.org/?page=manifestation&sous_page=presentation";"0.74929375";"45.1859720";"Oui";"";"";"02/09/2018|02/09/2018|||||";""
"FMAAQU033V50HSQP";"12/09/2018";"Promotion locale";"Animations locales";"Artisanat";"";"2ème rencontre des savoir-faire";"";"1, rue Lafon";"33540";"SAUVETERRE-DE-GUYENNE";"33506";"";"+33 6 16 53 61 12";"amelie.tisserand@gmail.com";"";" -0.0861471";"44.6923892";"Oui";"";"";"30/09/2018|30/09/2018|10:00|||18:00|";"Gratuit|||Participations libres pour les ateliers"
"FMAAQU047V504KGK";"30/08/2018";"Promotion locale";"Animations locales # Rallye";"Sports mécaniques";"";"32ème Rallye de Bonaguil";"Bonaguil";"";"47500";"SAINT-FRONT-SUR-LEMANCE";"47242";"";"+33 6 08 42 78 57";"";"http://www.rallygo.com/rallye-de-bonaguil/";"0.97197760";"44.5752894";"Oui";"";"";"23/09/2018|23/09/2018|09:00||||Dimanche soir Jeudi Lundi Mardi Mercredi Samedi Vendredi";"Gratuit|0,00|0,00|"
"FMAAQU024V50CFYE";"09/09/2018";"Promotion nationale";"Animation Jeune Public # Animation patrimoine # Animations locales";"Historique # Jeux de société # Patrimoine culturel";"Journées du Patrimoine";"35e Journées Européennes du Patrimoine | L’art du partage";"";"20 Rue 26e Régiment d'Infanterie";"24000";"PERIGUEUX";"24322";"";"";"";"";"45.1838987";"0.7194894";"Oui";"";"";"15/09/2018|16/09/2018|10:00|12:30|14:30|18:00|";"Gratuit|||"
"FMAAQU047V5082UF";"30/08/2018";"Promotion régionale";"Exposition # Visite";"Arts créatifs/Arts plastiques # Peinture # Photographie";"Journées du Patrimoine";"35ème Journées Européennes du Patrimoine";"Grand Villeneuvois";"";"47300";"VILLENEUVE-SUR-LOT";"47323";"+33 5 53 36 17 30 # +33 9 64 41 87 73";"";"";"http://cdt47.media.tourinsoft.eu/upload/Programme-des-jep-2018-2.pdf";"0.70520639";"44.4097958";"Oui";"";"";"15/09/2018|16/09/2018|||||";"Gratuit|||Entrée libre"
"FMAAQU047V505DMA";"29/08/2018";"Promotion régionale";"Exposition # Visite";"Arts créatifs/Arts plastiques # Peinture # Photographie";"Journées du Patrimoine";"35ème Journées Européennes du Patrimoine";"Musée de Gajac";"2, rue des Jardins";"47300";"VILLENEUVE-SUR-LOT";"47323";"+33 5 53 40 48 00";"";"musee@mairie-villeneuvesurlot.fr";"http://www.ville-villeneuve-sur-lot.fr/le-musee-de-gajac-78.html";"0.70782422";"44.4053504";"Oui";"";"";"15/09/2018|16/09/2018|14:00|19:30|||";"Gratuit|||Entrée libre"
"FMAAQU064V58K6QU";"13/09/2018";"Promotion locale";"Conférence # Exposition # Visite";"Modélisme";"Journées du Patrimoine";"35èmes Journées du Patrimoine";"Halle couverte";"Place Pierre Loti";"64310";"ASCAIN";"64065";"+33 5 59 54 00 84";"";"";"";" -1.6211285";"43.3449262";"Oui";"";"";"14/09/2018|14/09/2018|18:30||||";""
"FMAAQU033V50NXL0";"13/09/2018";"Promotion locale";"Animation Jeune Public # Animations locales # Divertissement";"Animaux";"";"3ème Fête de la Famille";"Salle des Fêtes";"";"33540";"SAINT-MARTIN-DU-PUY";"33446";"+33 6 12 68 31 36";"";"c.rambaud@cdc-entre2mers.fr";"http://www.cdc-entre2mers.fr";"0.14831931";"44.4987582";"Oui";"";"";"23/09/2018|23/09/2018|10:00|19:00|||";""
"FMAAQU024V50CEL5";"05/09/2018";"Promotion régionale";"Exposition";"Sports mécaniques";"";"3ème Rassemblement automobile";"";"Le Lardin-Saint-Lazare";"24570";"LE LARDIN-SAINT-LAZARE";"24229";"";"";"";"";"1.226722";"45.128897";"Oui";"";"";"22/09/2018|22/09/2018|09:00||||";""
"FMAAQU033V50MTP1";"08/08/2018";"Promotion nationale";"Congrès";"";"";"3èmes Assises Nationales du Douglas ";"Centre de Congrès Cité Mondiale ";"3 Parvis des Chartrons";"33000";"BORDEAUX";"33063";"";"";"";"";" -0.570808";"44.84999";"Oui";"";"";"19/09/2018|21/09/2018|||||";""
"FMAAQU040V50H8B2";"18/08/2018";"Promotion régionale";"Concert";"Gastronomie";"";"40 ans des Pastouros";"";"";"40320";"BAHUS-SOUBIRAN";"40022";"";"+33 7 80 44 28 19 # +33 6 70 57 64 02";"";"";" -0.3560049";"43.673555";"Oui";"";"";"22/09/2018|22/09/2018|11:00||||";"Plein tarif|15,00||repas"
"FMAAQU040V50JNKP";"04/09/2018";"Promotion locale";"Animations locales # Concert";"";"";"40 ans du St Girons Surf Club";"Aire d'animation de St Girons Plage";"";"40560";"VIELLE-SAINT-GIRONS";"40326";"";"";"";"";" -1.3588265";"43.9515310";"Oui";"";"";"08/09/2018|08/09/2018|19:00|02:00|||";""
"FMAAQU064V50TIAN";"04/04/2018";"Promotion régionale";"Défilé Cortège Parade";"";"";"44ème Chapitre des corsaires basques ";"Eglise Saint Jean Baptiste";"Rue Gambetta";"64500";"SAINT-JEAN-DE-LUZ";"64483";"";"+33 6 15 16 04 78";"ph.giraldi@hotmail.fr";"http://www.corsairesbasques.weebly.com";" -1.6626369";"43.3882320";"Oui";"";"";"23/09/2018|23/09/2018|09:30||||";""
"FMAAQU064V58SWRY";"04/09/2018";"Promotion locale";"Exposition";"Fleurs plantes";"";"4e rassemblement des orchidophiles du Pays Basque";"Salle d'honneur de la Mairie";"450 Avenue du General de Gaulle";"64210";"GUETHARY";"64249";"";"";"";"";" -1.6087360";"43.4242440";"Oui";"";"";"29/09/2018|29/09/2018|09:00|19:00|||";"Gratuit|||"
"FMAAQU064V58SWT6";"04/09/2018";"Promotion locale";"Exposition";"Fleurs plantes";"";"4e rassemblement des orchidophiles du Pays Basque";"Salle d'honneur de la Mairie";"450 Avenue du General de Gaulle";"64210";"GUETHARY";"64249";"";"";"";"";" -1.6087092";"43.4241729";"Oui";"";"";"30/09/2018|30/09/2018|09:00|19:00|||";"Gratuit|||"
"FMAAQU033V50KXG7";"31/05/2018";"Promotion locale";"Divertissement";"Trail";"";"4ème edition de la boucle du Bassin d'Arcachon";"";"Port de Larros";"33470";"GUJAN-MESTRAS";"33199";"";"+33 7 82 41 63 51";"";"http://www.bbar.eu/";" -1.07074";"44.641581";"Oui";"";"";"15/09/2018|16/09/2018|08:00||||";""
"FMAAQU040V50CE5A";"25/06/2018";"Promotion locale";"Animations locales";"Gastronomie";"";"4ème édition du Grand Dîner Vintage";"Les Prés d'Eugénie";"";"40320";"EUGENIE-LES-BAINS";"40097";"+33 5 58 05 06 07";"";"reservation@michelguerard.com";"";" -0.3802074";"43.6966573";"Oui";"";"";"28/09/2018|28/09/2018|||||";"Plein tarif|245,00||Par personne"
"FMAAQU064V587S7P";"04/04/2018";"Promotion locale";"Compétition sportive";"Sports nautiques # Trail # VTT";"";"4ème Edition du Raid Multisports Découverte CAP WOMEN";"Fronton municipal";"";"64310";"SAINT-PEE-SUR-NIVELLE";"64495";"";"+33 6 19 77 22 00";"raid.capwomen@gmail.com";"";" -1.5504880";"43.3565820";"";"";"";"23/09/2018|23/09/2018|13:00|20:00|||";""
"FMAAQU033V509IH8";"07/08/2018";"Promotion régionale";"Rallye";"Animaux";"";"4ème Rallye équestre de Charlot ";"";"Stade";"33620";"MARCENAIS";"33266";"";"+33 6 76 47 97 56 # +33 6 07 31 01 54";"ecurie.chaume@wanadoo.fr";"";" -0.3382336";"45.0580549";"Oui";"";"";"02/09/2018|02/09/2018|||||";""
"FMAAQU047V50ACS0";"13/09/2018";"Promotion régionale";"Animation patrimoine # Divertissement # Exposition";"Arts créatifs/Arts plastiques";"";"50ème exposition dans la Galerie des Consuls";"À la galerie des consuls";"Place Armand Cassé";"47220";"CAUDECOSTE";"47060";"+33 5 53 68 29 17";"";"syndicatinitiative.caudecoste@gmail.com";"";"0.73707103";"44.1152594";"Oui";"";"";"07/09/2018|30/10/2018|18:00|21:00|||Dimanche Lundi matin Mercredi Samedi";"Gratuit|||"
"FMAAQU024V5034K8";"12/09/2018";"Promotion locale";"Animations locales";"Danse";"";"58ème Bal Folk";"Salle des fêtes";"";"24580";"FLEURAC";"24183";"";"+33 6 84 22 29 79";"pierrehugon9@gmail.com";"";"1.00282077";"45.0085670";"Oui";"";"";"26/09/2018|28/09/2018|20:00||||";""
"FMAAQU024V506VC5";"05/09/2018";"Promotion locale";"Animations locales";"Danse # Musique de variété";"";"58ème Bal Folk";"Salle polyvalente";"";"24580";"FLEURAC";"24183";"";"+33 6 84 22 29 79";"pierrehugon9@gmail.com";"";"1.00284223";"45.0085519";"Oui";"";"";"26/09/2018|26/09/2018|20:00||||";""
"FMAAQU033V50J70L";"30/08/2018";"Promotion régionale";"Loisir nature # Portes ouvertes";"";"";"5ème édition Assos en Fête Pays Foyen  ";"Complexe sportif de Mézières";"";"33220";"PORT-SAINTE-FOY-ET-PONCHAPT";"24335";"";"+33 7 77 26 60 38";"contact@paysfoyen.fr";"http://www.paysfoyen.fr";"0.20428586";"44.8411372";"Oui";"";"";"08/09/2018|08/09/2018|11:00|18:00|||";""
"FMAAQU033V502MKA";"27/08/2018";"Promotion locale";"Portes ouvertes";"";"";"5ème Rencontre avec les associations cazalines";"Place du Général de Gaulle";"";"33260";"LA TESTE-DE-BUCH";"33529";"+33 5 57 73 69 47";"";"";"";" -1.1526725";"44.5385686";"Oui";"";"";"01/09/2018|01/09/2018|||||";"Gratuit|||"
"FMAAQU040V50DCO6";"21/08/2018";"Promotion locale";"Compétition sportive";"";"";"62 ème championnat de France adultes pêche bord de mer et lancer";"Plage de Lespecier";"";"40170";"BIAS";"40043";"";"";"";"";" -1.2187710";"44.1464540";"";"";"";"13/09/2018|18/09/2018|||||";""
"FMAAQU040V5090DE";"23/08/2018";"Promotion locale";"Animations locales";"Course à pied # Vélo";"";"6ème BEGAATHLON";"Arenes";"";"40400";"BEGAAR";"40031";"";"";"";"https://cdfbegaar.wixsite.com/begaathlon";" -0.8488159";"43.822773";"Oui";"";"";"08/09/2018|08/09/2018|||||";"Plein tarif||17,00|En solo - Tarif d'inscription le jour de la course # Tarif réduit||12,00|En solo - Tarif de pré-inscription sur octemps.fr # Plein tarif||20,00|En duo - Tarif d'inscription le jour de la course # Tarif réduit||16,00|En duo - Tarif de pré-inscription sur octemps.fr"
"FMAAQU047FS00MVE";"21/08/2018";"Promotion régionale";"Exposition";"Peinture";"";"6ème concours de peinture dans les rues de Nérac";"Centre ville";"";"47600";"NERAC";"47195";"+33 5 53 97 59 49";"+33 6 73 11 42 46";"";"";"0.34076929";"44.1351521";"Oui";"";"";"15/09/2018|16/09/2018|08:00|19:00|||";""
"FMAAQU064V58TNNM";"07/09/2018";"Promotion locale";"Animations locales";"";"";"6ème tournoi de mus";"Trinquet Urrupean";"Garindein";"64130";"GARINDEIN";"64231";"";"";"";"";" -0.9043726";"43.2070088";"Oui";"";"";"16/09/2018|16/09/2018|14:00||||";""
"FMAAQU064V58GO5H";"31/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"08/09/2018|16/09/2018|||||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%)"
"FMAAQU064V58GO9J";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"14/09/2018|14/09/2018|11:00|00:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%)"
"FMAAQU064V58GO9M";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo ";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"15/09/2018|15/09/2018|10:00|00:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%)"
"FMAAQU064V58GO8P";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo : Inauguration";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"08/09/2018|08/09/2018|10:00|00:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%)"
"FMAAQU064V58GO96";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo : Journée des aînées";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"10/09/2018|10/09/2018|11:00|20:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%) # Gratuit|||Entrée gratuite jusqu’à 18h pour les plus de 65 ans"
"FMAAQU064V58GO9B";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo : Journée des enfants";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"12/09/2018|12/09/2018|||||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%) # Gratuit|||Entrée gratuite jusqu’à 18h pour les moins de 18 ans ! "
"FMAAQU064V58GO97";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo : Journée des femmes";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"11/09/2018|11/09/2018|11:00|20:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%) # Gratuit|||Entrée gratuite jusqu’à 18h pour vous Madame"
"FMAAQU064V58GO9D";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo : Journée des hommes";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"13/09/2018|13/09/2018|11:00|20:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%) # Gratuit|||Entrée gratuite jusqu’à 18h pour vous Monsieur "
"FMAAQU064V58GO90";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo : Journée des jeunes talents";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"09/09/2018|09/09/2018|10:00|20:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%)"
"FMAAQU064V58GO9N";"30/08/2018";"Promotion locale";"Foire ou salon";"";"";"70ème Foir'Expo : La Foire fait son Hestiv'Oc";"Foire de Pau - Parc des Expositions";"7 Boulevard Champetier de Ribes";"64000";"PAU";"64445";"+33 5 59 40 01 50";"";"";"https://www.foiredepau.com/ ";" -0.3789137";"43.3037734";"Oui";"";"";"16/09/2018|16/09/2018|10:00|00:00|||";"Plein tarif|5,00|| # Tarif réduit|3,00||Enfants 12-18 ans # Gratuit|0,00||Moins de 12 ans, personnes handicapées ( carte invalidité 80%)"
"FMAAQU047V5066KN";"10/09/2018";"Promotion régionale";"Animation patrimoine # Concert";"Musique classique";"Journées du Patrimoine";"7ème éditiion des ''Heures Musicales de Sainte-Radegonde''";"Eglise de Sainte-Radegonde";"route de Sainte-Radegonde";"47240";"BON-ENCONTRE";"47032";"";"+33 6 88 05 49 62";"isabelle.darphin-ferrand@wanadoo.fr";"http://www.lesamisdesainteradegonde.com";"0.66142134";"44.1964396";"Oui";"";"";"16/09/2018|16/09/2018|17:00||||";""
